"","PLAYER","TEAM","POSITION","center","forward","guard","GP","MIN","2FGM","2FG%","3PM","3P%","FTM","FT%","%midrange","%3points","%inthepaint","DFGM","DIFF%","DEFLECTIONS","CONTESTED SHOTS","LOOSE BALLS RECOVERED","STL","AST","BLK","OREB","DREB","PCs","score"
"446","Giannis Antetokounmpo","MIL","F",FALSE,TRUE,FALSE,72,32.8,9.3,64,0.7,25.6,6.9,72.9,4,7.8,63.1,4.8,-5.6,2.1,9.5,1.6,1.3,5.9,1.5,2.2,10.3,"shooting2",4.50615215044307
"447","Giannis Antetokounmpo","MIL","F",FALSE,TRUE,FALSE,72,32.8,9.3,64,0.7,25.6,6.9,72.9,4,7.8,63.1,4.8,-5.6,2.1,9.5,1.6,1.3,5.9,1.5,2.2,10.3,"others1",-5.80522186298734
"448","Giannis Antetokounmpo","MIL","F",FALSE,TRUE,FALSE,72,32.8,9.3,64,0.7,25.6,6.9,72.9,4,7.8,63.1,4.8,-5.6,2.1,9.5,1.6,1.3,5.9,1.5,2.2,10.3,"others2",-0.654720679214642
"449","Goran Dragic","MIA","G",FALSE,FALSE,TRUE,36,27.5,3.4,45.4,1.6,35,2.2,78.2,7.3,34.6,42.1,3.9,-0.9,1.3,5,1.1,0.8,4.8,0.1,0.6,2.5,"shooting1",0.580756579289792
"450","Goran Dragic","MIA","G",FALSE,FALSE,TRUE,36,27.5,3.4,45.4,1.6,35,2.2,78.2,7.3,34.6,42.1,3.9,-0.9,1.3,5,1.1,0.8,4.8,0.1,0.6,2.5,"shooting2",0.693720608594398
"451","Goran Dragic","MIA","G",FALSE,FALSE,TRUE,36,27.5,3.4,45.4,1.6,35,2.2,78.2,7.3,34.6,42.1,3.9,-0.9,1.3,5,1.1,0.8,4.8,0.1,0.6,2.5,"others1",-0.095303598287526
"452","Goran Dragic","MIA","G",FALSE,FALSE,TRUE,36,27.5,3.4,45.4,1.6,35,2.2,78.2,7.3,34.6,42.1,3.9,-0.9,1.3,5,1.1,0.8,4.8,0.1,0.6,2.5,"others2",1.44365472173886
"453","Gordon Hayward","BOS","F",FALSE,TRUE,FALSE,72,25.9,3,54.2,1.1,33.3,2.2,83.4,14.5,28,38.5,3.2,-2.9,1,5.4,0.8,0.9,3.4,0.3,0.7,3.8,"shooting1",0.124443066470327
"454","Gordon Hayward","BOS","F",FALSE,TRUE,FALSE,72,25.9,3,54.2,1.1,33.3,2.2,83.4,14.5,28,38.5,3.2,-2.9,1,5.4,0.8,0.9,3.4,0.3,0.7,3.8,"shooting2",0.909746413105063
"455","Gordon Hayward","BOS","F",FALSE,TRUE,FALSE,72,25.9,3,54.2,1.1,33.3,2.2,83.4,14.5,28,38.5,3.2,-2.9,1,5.4,0.8,0.9,3.4,0.3,0.7,3.8,"others1",0.0422204734599467
"456","Gordon Hayward","BOS","F",FALSE,TRUE,FALSE,72,25.9,3,54.2,1.1,33.3,2.2,83.4,14.5,28,38.5,3.2,-2.9,1,5.4,0.8,0.9,3.4,0.3,0.7,3.8,"others2",0.324322151546446
"457","Gorgui Dieng","MIN","C",TRUE,FALSE,FALSE,76,13.6,2.2,53,0.3,33.9,1.2,83,30.5,11.8,39.6,3.6,0.4,1.1,5.8,0.7,0.6,0.9,0.5,1.1,3,"shooting1",-0.261832990714771
"458","Gorgui Dieng","MIN","C",TRUE,FALSE,FALSE,76,13.6,2.2,53,0.3,33.9,1.2,83,30.5,11.8,39.6,3.6,0.4,1.1,5.8,0.7,0.6,0.9,0.5,1.1,3,"shooting2",0.490851424294705
"459","Gorgui Dieng","MIN","C",TRUE,FALSE,FALSE,76,13.6,2.2,53,0.3,33.9,1.2,83,30.5,11.8,39.6,3.6,0.4,1.1,5.8,0.7,0.6,0.9,0.5,1.1,3,"others1",0.442108297110115
"460","Gorgui Dieng","MIN","C",TRUE,FALSE,FALSE,76,13.6,2.2,53,0.3,33.9,1.2,83,30.5,11.8,39.6,3.6,0.4,1.1,5.8,0.7,0.6,0.9,0.5,1.1,3,"others2",-0.694923320030714
"461","Grayson Allen","UTA","G",FALSE,FALSE,TRUE,38,11,0.9,44.3,0.8,32.3,1.2,75,7.6,45.5,25.6,2.4,2.5,0.2,2.5,0.2,0.2,0.7,0.2,0.1,0.5,"shooting1",1.17143094843149
"462","Grayson Allen","UTA","G",FALSE,FALSE,TRUE,38,11,0.9,44.3,0.8,32.3,1.2,75,7.6,45.5,25.6,2.4,2.5,0.2,2.5,0.2,0.2,0.7,0.2,0.1,0.5,"shooting2",-1.12879817809905
"463","Grayson Allen","UTA","G",FALSE,FALSE,TRUE,38,11,0.9,44.3,0.8,32.3,1.2,75,7.6,45.5,25.6,2.4,2.5,0.2,2.5,0.2,0.2,0.7,0.2,0.1,0.5,"others1",3.6472341999606
"464","Grayson Allen","UTA","G",FALSE,FALSE,TRUE,38,11,0.9,44.3,0.8,32.3,1.2,75,7.6,45.5,25.6,2.4,2.5,0.2,2.5,0.2,0.2,0.7,0.2,0.1,0.5,"others2",-0.398920550131278
"465","Greg Monroe","PHI","C",TRUE,FALSE,FALSE,43,11.2,2.1,49.5,0,20,1,62.5,3.5,1.3,75.7,3.8,0.7,0.6,4.7,0.5,0.3,0.6,0.2,1.6,2.4,"shooting1",-3.02383785989302
"466","Greg Monroe","PHI","C",TRUE,FALSE,FALSE,43,11.2,2.1,49.5,0,20,1,62.5,3.5,1.3,75.7,3.8,0.7,0.6,4.7,0.5,0.3,0.6,0.2,1.6,2.4,"shooting2",-1.26447716178899
"467","Greg Monroe","PHI","C",TRUE,FALSE,FALSE,43,11.2,2.1,49.5,0,20,1,62.5,3.5,1.3,75.7,3.8,0.7,0.6,4.7,0.5,0.3,0.6,0.2,1.6,2.4,"others1",1.41545964308201
"468","Greg Monroe","PHI","C",TRUE,FALSE,FALSE,43,11.2,2.1,49.5,0,20,1,62.5,3.5,1.3,75.7,3.8,0.7,0.6,4.7,0.5,0.3,0.6,0.2,1.6,2.4,"others2",-1.24280208508585
"469","Hamidou Diallo","OKC","G",FALSE,FALSE,TRUE,51,10.3,1.4,50.7,0.1,16.7,0.7,61,3.2,6.3,71.6,1.9,3.4,0.5,2,0.5,0.4,0.3,0.2,0.7,1.2,"shooting1",-2.8447788398104
"470","Hamidou Diallo","OKC","G",FALSE,FALSE,TRUE,51,10.3,1.4,50.7,0.1,16.7,0.7,61,3.2,6.3,71.6,1.9,3.4,0.5,2,0.5,0.4,0.3,0.2,0.7,1.2,"shooting2",-1.70215233690518
"471","Hamidou Diallo","OKC","G",FALSE,FALSE,TRUE,51,10.3,1.4,50.7,0.1,16.7,0.7,61,3.2,6.3,71.6,1.9,3.4,0.5,2,0.5,0.4,0.3,0.2,0.7,1.2,"others1",2.95462998226768
"472","Hamidou Diallo","OKC","G",FALSE,FALSE,TRUE,51,10.3,1.4,50.7,0.1,16.7,0.7,61,3.2,6.3,71.6,1.9,3.4,0.5,2,0.5,0.4,0.3,0.2,0.7,1.2,"others2",-0.110349623632457
"473","Harrison Barnes","SAC","F",FALSE,TRUE,FALSE,77,32.9,3.3,43.9,2.3,39.5,3,82.4,7.1,41.3,33.5,4.9,0,1.3,8.2,0.9,0.6,1.5,0.2,0.7,3.9,"shooting1",1.65097195699537
"474","Harrison Barnes","SAC","F",FALSE,TRUE,FALSE,77,32.9,3.3,43.9,2.3,39.5,3,82.4,7.1,41.3,33.5,4.9,0,1.3,8.2,0.9,0.6,1.5,0.2,0.7,3.9,"shooting2",1.38478892726735
"475","Harrison Barnes","SAC","F",FALSE,TRUE,FALSE,77,32.9,3.3,43.9,2.3,39.5,3,82.4,7.1,41.3,33.5,4.9,0,1.3,8.2,0.9,0.6,1.5,0.2,0.7,3.9,"others1",-0.395968502054417
"476","Harrison Barnes","SAC","F",FALSE,TRUE,FALSE,77,32.9,3.3,43.9,2.3,39.5,3,82.4,7.1,41.3,33.5,4.9,0,1.3,8.2,0.9,0.6,1.5,0.2,0.7,3.9,"others2",-0.30378748725586
"477","Hassan Whiteside","MIA","C",TRUE,FALSE,FALSE,72,23.3,5.4,58.1,0,12.5,1.5,44.9,4.1,0.7,83,5.7,-5.9,1,9.9,0.7,0.6,0.8,1.9,3.6,7.8,"shooting1",-4.60753991585415
"478","Hassan Whiteside","MIA","C",TRUE,FALSE,FALSE,72,23.3,5.4,58.1,0,12.5,1.5,44.9,4.1,0.7,83,5.7,-5.9,1,9.9,0.7,0.6,0.8,1.9,3.6,7.8,"shooting2",-0.380079041664405
"479","Hassan Whiteside","MIA","C",TRUE,FALSE,FALSE,72,23.3,5.4,58.1,0,12.5,1.5,44.9,4.1,0.7,83,5.7,-5.9,1,9.9,0.7,0.6,0.8,1.9,3.6,7.8,"others1",-3.84190027603784
"480","Hassan Whiteside","MIA","C",TRUE,FALSE,FALSE,72,23.3,5.4,58.1,0,12.5,1.5,44.9,4.1,0.7,83,5.7,-5.9,1,9.9,0.7,0.6,0.8,1.9,3.6,7.8,"others2",-4.69460260740999
"481","Henry Ellenson","NYK","F",FALSE,TRUE,FALSE,19,13.6,1.2,38.6,0.9,44.7,1,76,8.8,44.7,29.8,3,7.3,0.3,4.4,0.3,0.4,0.8,0.1,0.3,3.2,"shooting1",1.80610234741451
"482","Henry Ellenson","NYK","F",FALSE,TRUE,FALSE,19,13.6,1.2,38.6,0.9,44.7,1,76,8.8,44.7,29.8,3,7.3,0.3,4.4,0.3,0.4,0.8,0.1,0.3,3.2,"shooting2",-0.930510335712815
"483","Henry Ellenson","NYK","F",FALSE,TRUE,FALSE,19,13.6,1.2,38.6,0.9,44.7,1,76,8.8,44.7,29.8,3,7.3,0.3,4.4,0.3,0.4,0.8,0.1,0.3,3.2,"others1",2.46247391031598
"484","Henry Ellenson","NYK","F",FALSE,TRUE,FALSE,19,13.6,1.2,38.6,0.9,44.7,1,76,8.8,44.7,29.8,3,7.3,0.3,4.4,0.3,0.4,0.8,0.1,0.3,3.2,"others2",-0.2251823521527
"485","Ian Clark","NOP","G",FALSE,FALSE,TRUE,60,16.2,1.4,47,1.1,32.7,0.6,89.2,10.5,49.4,31.9,3.2,9.2,0.6,3.2,0.4,0.4,1.6,0.1,0.2,1.3,"shooting1",1.43013700901601
"486","Ian Clark","NOP","G",FALSE,FALSE,TRUE,60,16.2,1.4,47,1.1,32.7,0.6,89.2,10.5,49.4,31.9,3.2,9.2,0.6,3.2,0.4,0.4,1.6,0.1,0.2,1.3,"shooting2",-0.619816923682515
"487","Ian Clark","NOP","G",FALSE,FALSE,TRUE,60,16.2,1.4,47,1.1,32.7,0.6,89.2,10.5,49.4,31.9,3.2,9.2,0.6,3.2,0.4,0.4,1.6,0.1,0.2,1.3,"others1",2.71988235778445
"488","Ian Clark","NOP","G",FALSE,FALSE,TRUE,60,16.2,1.4,47,1.1,32.7,0.6,89.2,10.5,49.4,31.9,3.2,9.2,0.6,3.2,0.4,0.4,1.6,0.1,0.2,1.3,"others2",0.681273567066324
"489","Ian Mahinmi","WAS","C",TRUE,FALSE,FALSE,34,14.6,1.3,49.4,0.1,18.8,1.2,68.9,0,6.5,63.3,4.2,4.6,1.4,5.7,0.3,0.7,0.7,0.5,1.4,2.4,"shooting1",-2.36370120820461
"490","Ian Mahinmi","WAS","C",TRUE,FALSE,FALSE,34,14.6,1.3,49.4,0.1,18.8,1.2,68.9,0,6.5,63.3,4.2,4.6,1.4,5.7,0.3,0.7,0.7,0.5,1.4,2.4,"shooting2",-1.4039663213121
"491","Ian Mahinmi","WAS","C",TRUE,FALSE,FALSE,34,14.6,1.3,49.4,0.1,18.8,1.2,68.9,0,6.5,63.3,4.2,4.6,1.4,5.7,0.3,0.7,0.7,0.5,1.4,2.4,"others1",0.599442932226023
"492","Ian Mahinmi","WAS","C",TRUE,FALSE,FALSE,34,14.6,1.3,49.4,0.1,18.8,1.2,68.9,0,6.5,63.3,4.2,4.6,1.4,5.7,0.3,0.7,0.7,0.5,1.4,2.4,"others2",-0.625935104919382
"493","Iman Shumpert","HOU","G",FALSE,FALSE,TRUE,62,23.9,1.2,41.6,1.5,34.8,0.6,80,14.6,61.3,16.3,4,5.8,1.9,3.8,1,1,1.8,0.4,0.4,2.5,"shooting1",2.61897254990183
"494","Iman Shumpert","HOU","G",FALSE,FALSE,TRUE,62,23.9,1.2,41.6,1.5,34.8,0.6,80,14.6,61.3,16.3,4,5.8,1.9,3.8,1,1,1.8,0.4,0.4,2.5,"shooting2",-0.824914070515545
"495","Iman Shumpert","HOU","G",FALSE,FALSE,TRUE,62,23.9,1.2,41.6,1.5,34.8,0.6,80,14.6,61.3,16.3,4,5.8,1.9,3.8,1,1,1.8,0.4,0.4,2.5,"others1",0.100474650145734
"496","Iman Shumpert","HOU","G",FALSE,FALSE,TRUE,62,23.9,1.2,41.6,1.5,34.8,0.6,80,14.6,61.3,16.3,4,5.8,1.9,3.8,1,1,1.8,0.4,0.4,2.5,"others2",1.60046351437614
"497","Isaac Humphries","ATL","C",TRUE,FALSE,FALSE,5,11.3,0.6,30,0.6,27.3,0,0,0,60,40,3,4,1.2,3.4,0,0.2,0,0,0.8,1.4,"shooting1",-0.109288940810486
"498","Isaac Humphries","ATL","C",TRUE,FALSE,FALSE,5,11.3,0.6,30,0.6,27.3,0,0,0,60,40,3,4,1.2,3.4,0,0.2,0,0,0.8,1.4,"shooting2",-4.5132087846128
"499","Isaac Humphries","ATL","C",TRUE,FALSE,FALSE,5,11.3,0.6,30,0.6,27.3,0,0,0,60,40,3,4,1.2,3.4,0,0.2,0,0,0.8,1.4,"others1",2.93529729078662
"500","Isaac Humphries","ATL","C",TRUE,FALSE,FALSE,5,11.3,0.6,30,0.6,27.3,0,0,0,60,40,3,4,1.2,3.4,0,0.2,0,0,0.8,1.4,"others2",-0.483079455110819
"501","Isaiah Briscoe","ORL","G",FALSE,FALSE,TRUE,39,14.3,1.1,42.3,0.3,32.4,0.4,57.7,14.7,24.3,50,2.5,-1.4,0.6,3,0.3,0.3,2.2,0.1,0.1,1.8,"shooting1",-0.487949672151757
"502","Isaiah Briscoe","ORL","G",FALSE,FALSE,TRUE,39,14.3,1.1,42.3,0.3,32.4,0.4,57.7,14.7,24.3,50,2.5,-1.4,0.6,3,0.3,0.3,2.2,0.1,0.1,1.8,"shooting2",-1.69075255053826
"503","Isaiah Briscoe","ORL","G",FALSE,FALSE,TRUE,39,14.3,1.1,42.3,0.3,32.4,0.4,57.7,14.7,24.3,50,2.5,-1.4,0.6,3,0.3,0.3,2.2,0.1,0.1,1.8,"others1",2.71241350258454
"504","Isaiah Briscoe","ORL","G",FALSE,FALSE,TRUE,39,14.3,1.1,42.3,0.3,32.4,0.4,57.7,14.7,24.3,50,2.5,-1.4,0.6,3,0.3,0.3,2.2,0.1,0.1,1.8,"others2",-0.0459861774571464
"505","Isaiah Canaan","MIL","G",FALSE,FALSE,TRUE,30,20.9,1,44.1,1.1,35.4,0.6,79.2,8.8,56.4,24.3,3.7,4.5,0.8,2.8,0.9,0.5,2.8,0.1,0.2,1.7,"shooting1",1.88851561092012
"506","Isaiah Canaan","MIL","G",FALSE,FALSE,TRUE,30,20.9,1,44.1,1.1,35.4,0.6,79.2,8.8,56.4,24.3,3.7,4.5,0.8,2.8,0.9,0.5,2.8,0.1,0.2,1.7,"shooting2",-1.14833096415724
"507","Isaiah Canaan","MIL","G",FALSE,FALSE,TRUE,30,20.9,1,44.1,1.1,35.4,0.6,79.2,8.8,56.4,24.3,3.7,4.5,0.8,2.8,0.9,0.5,2.8,0.1,0.2,1.7,"others1",1.63633231878366
"508","Isaiah Canaan","MIL","G",FALSE,FALSE,TRUE,30,20.9,1,44.1,1.1,35.4,0.6,79.2,8.8,56.4,24.3,3.7,4.5,0.8,2.8,0.9,0.5,2.8,0.1,0.2,1.7,"others2",1.19876772544139
"509","Isaiah Thomas","DEN","G",FALSE,FALSE,TRUE,12,15.1,1.8,40.7,1,27.9,1.4,63,12.4,37.1,33,1.8,-10.6,0.8,1.9,0.5,0.4,1.9,0.1,0.4,0.7,"shooting1",0.532883474623585
"510","Isaiah Thomas","DEN","G",FALSE,FALSE,TRUE,12,15.1,1.8,40.7,1,27.9,1.4,63,12.4,37.1,33,1.8,-10.6,0.8,1.9,0.5,0.4,1.9,0.1,0.4,0.7,"shooting2",-0.888227823253921
"511","Isaiah Thomas","DEN","G",FALSE,FALSE,TRUE,12,15.1,1.8,40.7,1,27.9,1.4,63,12.4,37.1,33,1.8,-10.6,0.8,1.9,0.5,0.4,1.9,0.1,0.4,0.7,"others1",2.61383290130523
"512","Isaiah Thomas","DEN","G",FALSE,FALSE,TRUE,12,15.1,1.8,40.7,1,27.9,1.4,63,12.4,37.1,33,1.8,-10.6,0.8,1.9,0.5,0.4,1.9,0.1,0.4,0.7,"others2",-0.293016758536478
"513","Ish Smith","DET","G",FALSE,FALSE,TRUE,56,22.3,2.9,45.4,0.8,32.6,0.8,75.8,18.8,26.3,45.5,3.7,1.9,0.8,4.3,0.9,0.5,3.6,0.2,0.4,2.2,"shooting1",0.0347192182441698
"514","Ish Smith","DET","G",FALSE,FALSE,TRUE,56,22.3,2.9,45.4,0.8,32.6,0.8,75.8,18.8,26.3,45.5,3.7,1.9,0.8,4.3,0.9,0.5,3.6,0.2,0.4,2.2,"shooting2",-0.0894871744812583
"515","Ish Smith","DET","G",FALSE,FALSE,TRUE,56,22.3,2.9,45.4,0.8,32.6,0.8,75.8,18.8,26.3,45.5,3.7,1.9,0.8,4.3,0.9,0.5,3.6,0.2,0.4,2.2,"others1",1.00361131885268
"516","Ish Smith","DET","G",FALSE,FALSE,TRUE,56,22.3,2.9,45.4,0.8,32.6,0.8,75.8,18.8,26.3,45.5,3.7,1.9,0.8,4.3,0.9,0.5,3.6,0.2,0.4,2.2,"others2",0.796135678643724
"517","Ivan Rabb","MEM","F",FALSE,TRUE,FALSE,49,14.7,2.3,57.4,0.1,20,1,71,9.2,3.2,70.4,3.8,6.2,0.6,5.3,0.5,0.3,1.1,0.3,1.4,2.8,"shooting1",-2.83861315593435
"518","Ivan Rabb","MEM","F",FALSE,TRUE,FALSE,49,14.7,2.3,57.4,0.1,20,1,71,9.2,3.2,70.4,3.8,6.2,0.6,5.3,0.5,0.3,1.1,0.3,1.4,2.8,"shooting2",-0.635684116372473
"519","Ivan Rabb","MEM","F",FALSE,TRUE,FALSE,49,14.7,2.3,57.4,0.1,20,1,71,9.2,3.2,70.4,3.8,6.2,0.6,5.3,0.5,0.3,1.1,0.3,1.4,2.8,"others1",1.31687417415025
"520","Ivan Rabb","MEM","F",FALSE,TRUE,FALSE,49,14.7,2.3,57.4,0.1,20,1,71,9.2,3.2,70.4,3.8,6.2,0.6,5.3,0.5,0.3,1.1,0.3,1.4,2.8,"others2",-0.830154695450305
"521","J.J. Barea","DAL","G",FALSE,FALSE,TRUE,38,19.8,3.2,47.9,1,29.7,1.4,70.5,18.3,27.5,41,3,3.8,0.7,2.2,0.8,0.6,5.6,0,0.3,2.2,"shooting1",-0.0824929611752223
"522","J.J. Barea","DAL","G",FALSE,FALSE,TRUE,38,19.8,3.2,47.9,1,29.7,1.4,70.5,18.3,27.5,41,3,3.8,0.7,2.2,0.8,0.6,5.6,0,0.3,2.2,"shooting2",0.189273057626488
"523","J.J. Barea","DAL","G",FALSE,FALSE,TRUE,38,19.8,3.2,47.9,1,29.7,1.4,70.5,18.3,27.5,41,3,3.8,0.7,2.2,0.8,0.6,5.6,0,0.3,2.2,"others1",1.51402011979326
"524","J.J. Barea","DAL","G",FALSE,FALSE,TRUE,38,19.8,3.2,47.9,1,29.7,1.4,70.5,18.3,27.5,41,3,3.8,0.7,2.2,0.8,0.6,5.6,0,0.3,2.2,"others2",1.87036524030443
"525","Jabari Parker","WAS","F",FALSE,TRUE,FALSE,64,26.9,4.8,55.9,1,31.4,2,71.2,12.3,19.7,54,5.4,1.6,1,7,1,0.7,2.4,0.5,1.2,5.3,"shooting1",-1.21470413553547
"526","Jabari Parker","WAS","F",FALSE,TRUE,FALSE,64,26.9,4.8,55.9,1,31.4,2,71.2,12.3,19.7,54,5.4,1.6,1,7,1,0.7,2.4,0.5,1.2,5.3,"shooting2",1.05352121183379
"527","Jabari Parker","WAS","F",FALSE,TRUE,FALSE,64,26.9,4.8,55.9,1,31.4,2,71.2,12.3,19.7,54,5.4,1.6,1,7,1,0.7,2.4,0.5,1.2,5.3,"others1",-1.21075606064649
"528","Jabari Parker","WAS","F",FALSE,TRUE,FALSE,64,26.9,4.8,55.9,1,31.4,2,71.2,12.3,19.7,54,5.4,1.6,1,7,1,0.7,2.4,0.5,1.2,5.3,"others2",-0.48414682501504
"529","Jae Crowder","UTA","F",FALSE,TRUE,FALSE,80,27.1,1.8,52,2.1,32.8,1.8,72.1,5.7,54.6,24.8,3.8,-2.6,1.2,5.6,1,0.8,1.7,0.4,0.8,4.1,"shooting1",1.56934849409607
"530","Jae Crowder","UTA","F",FALSE,TRUE,FALSE,80,27.1,1.8,52,2.1,32.8,1.8,72.1,5.7,54.6,24.8,3.8,-2.6,1.2,5.6,1,0.8,1.7,0.4,0.8,4.1,"shooting2",-0.100844082748171
"531","Jae Crowder","UTA","F",FALSE,TRUE,FALSE,80,27.1,1.8,52,2.1,32.8,1.8,72.1,5.7,54.6,24.8,3.8,-2.6,1.2,5.6,1,0.8,1.7,0.4,0.8,4.1,"others1",-0.292977227414125
"532","Jae Crowder","UTA","F",FALSE,TRUE,FALSE,80,27.1,1.8,52,2.1,32.8,1.8,72.1,5.7,54.6,24.8,3.8,-2.6,1.2,5.6,1,0.8,1.7,0.4,0.8,4.1,"others2",-0.105019524017003
"533","Jahlil Okafor","NOP","C",TRUE,FALSE,FALSE,59,15.8,3.6,59.1,0,20,1,66.3,2.9,0.6,84.3,4.5,-1.7,0.3,7.1,0.4,0.3,0.7,0.7,1.4,3.3,"shooting1",-3.78135184511527
"534","Jahlil Okafor","NOP","C",TRUE,FALSE,FALSE,59,15.8,3.6,59.1,0,20,1,66.3,2.9,0.6,84.3,4.5,-1.7,0.3,7.1,0.4,0.3,0.7,0.7,1.4,3.3,"shooting2",-0.514421649779629
"535","Jahlil Okafor","NOP","C",TRUE,FALSE,FALSE,59,15.8,3.6,59.1,0,20,1,66.3,2.9,0.6,84.3,4.5,-1.7,0.3,7.1,0.4,0.3,0.7,0.7,1.4,3.3,"others1",0.558927252140942
"536","Jahlil Okafor","NOP","C",TRUE,FALSE,FALSE,59,15.8,3.6,59.1,0,20,1,66.3,2.9,0.6,84.3,4.5,-1.7,0.3,7.1,0.4,0.3,0.7,0.7,1.4,3.3,"others2",-2.37399402127973
"537","JaKarr Sampson","CHI","F",FALSE,TRUE,FALSE,4,31.8,6,61.5,1.3,35.7,4.3,81,10,18.8,50,5.3,-4.7,1.8,9.8,0.8,1,1,0.8,1.3,6.8,"shooting1",-1.09354725856666
"538","JaKarr Sampson","CHI","F",FALSE,TRUE,FALSE,4,31.8,6,61.5,1.3,35.7,4.3,81,10,18.8,50,5.3,-4.7,1.8,9.8,0.8,1,1,0.8,1.3,6.8,"shooting2",2.94150395287492
"539","JaKarr Sampson","CHI","F",FALSE,TRUE,FALSE,4,31.8,6,61.5,1.3,35.7,4.3,81,10,18.8,50,5.3,-4.7,1.8,9.8,0.8,1,1,0.8,1.3,6.8,"others1",-2.53668373213479
"540","JaKarr Sampson","CHI","F",FALSE,TRUE,FALSE,4,31.8,6,61.5,1.3,35.7,4.3,81,10,18.8,50,5.3,-4.7,1.8,9.8,0.8,1,1,0.8,1.3,6.8,"others2",-1.50198402494823
"541","Jake Layman","POR","F",FALSE,TRUE,FALSE,71,18.7,2.2,64.6,0.8,32.6,0.7,70.4,5.9,32.7,52.1,2.9,2.6,0.9,4.1,0.6,0.4,0.7,0.4,0.8,2.3,"shooting1",-0.995822348272795
"542","Jake Layman","POR","F",FALSE,TRUE,FALSE,71,18.7,2.2,64.6,0.8,32.6,0.7,70.4,5.9,32.7,52.1,2.9,2.6,0.9,4.1,0.6,0.4,0.7,0.4,0.8,2.3,"shooting2",-0.592477237584484
"543","Jake Layman","POR","F",FALSE,TRUE,FALSE,71,18.7,2.2,64.6,0.8,32.6,0.7,70.4,5.9,32.7,52.1,2.9,2.6,0.9,4.1,0.6,0.4,0.7,0.4,0.8,2.3,"others1",1.6314944826128
"544","Jake Layman","POR","F",FALSE,TRUE,FALSE,71,18.7,2.2,64.6,0.8,32.6,0.7,70.4,5.9,32.7,52.1,2.9,2.6,0.9,4.1,0.6,0.4,0.7,0.4,0.8,2.3,"others2",-0.418116688004328
"545","Jalen Brunson","DAL","G",FALSE,FALSE,TRUE,73,21.8,2.7,52.2,0.9,34.8,1.2,72.5,10.6,27.9,48.7,4.2,3.2,0.9,4.1,0.7,0.5,3.2,0.1,0.3,2,"shooting1",-0.348348780488833
"546","Jalen Brunson","DAL","G",FALSE,FALSE,TRUE,73,21.8,2.7,52.2,0.9,34.8,1.2,72.5,10.6,27.9,48.7,4.2,3.2,0.9,4.1,0.7,0.5,3.2,0.1,0.3,2,"shooting2",-0.126315016787972
"547","Jalen Brunson","DAL","G",FALSE,FALSE,TRUE,73,21.8,2.7,52.2,0.9,34.8,1.2,72.5,10.6,27.9,48.7,4.2,3.2,0.9,4.1,0.7,0.5,3.2,0.1,0.3,2,"others1",1.28845500019656
"548","Jalen Brunson","DAL","G",FALSE,FALSE,TRUE,73,21.8,2.7,52.2,0.9,34.8,1.2,72.5,10.6,27.9,48.7,4.2,3.2,0.9,4.1,0.7,0.5,3.2,0.1,0.3,2,"others2",0.834377832939339
"549","Jalen Jones","CLE","F",FALSE,TRUE,FALSE,16,13.4,1,47.1,0.6,35.7,1.2,70.4,2.5,37,37,2.8,9.2,0.6,4.5,0.3,0.6,0.4,0.1,0.7,1.4,"shooting1",0.345559661791591
"550","Jalen Jones","CLE","F",FALSE,TRUE,FALSE,16,13.4,1,47.1,0.6,35.7,1.2,70.4,2.5,37,37,2.8,9.2,0.6,4.5,0.3,0.6,0.4,0.1,0.7,1.4,"shooting2",-1.27025092907474
"551","Jalen Jones","CLE","F",FALSE,TRUE,FALSE,16,13.4,1,47.1,0.6,35.7,1.2,70.4,2.5,37,37,2.8,9.2,0.6,4.5,0.3,0.6,0.4,0.1,0.7,1.4,"others1",2.51954141225059
"552","Jalen Jones","CLE","F",FALSE,TRUE,FALSE,16,13.4,1,47.1,0.6,35.7,1.2,70.4,2.5,37,37,2.8,9.2,0.6,4.5,0.3,0.6,0.4,0.1,0.7,1.4,"others2",0.134180445734456
"553","Jamal Crawford","PHX","G",FALSE,FALSE,TRUE,64,18.9,1.7,45.3,1.1,33.2,1.5,84.5,24.4,39.6,17.7,2.4,7.5,0.6,1.9,0.4,0.5,3.6,0.2,0.1,1.2,"shooting1",1.76393330435969
"554","Jamal Crawford","PHX","G",FALSE,FALSE,TRUE,64,18.9,1.7,45.3,1.1,33.2,1.5,84.5,24.4,39.6,17.7,2.4,7.5,0.6,1.9,0.4,0.5,3.6,0.2,0.1,1.2,"shooting2",0.228583105857101
"555","Jamal Crawford","PHX","G",FALSE,FALSE,TRUE,64,18.9,1.7,45.3,1.1,33.2,1.5,84.5,24.4,39.6,17.7,2.4,7.5,0.6,1.9,0.4,0.5,3.6,0.2,0.1,1.2,"others1",2.70556600713072
"556","Jamal Crawford","PHX","G",FALSE,FALSE,TRUE,64,18.9,1.7,45.3,1.1,33.2,1.5,84.5,24.4,39.6,17.7,2.4,7.5,0.6,1.9,0.4,0.5,3.6,0.2,0.1,1.2,"others2",1.28644974633948
"557","Jamal Murray","DEN","G",FALSE,FALSE,TRUE,75,32.6,4.8,47.6,2,36.7,2.5,84.8,16.7,33.4,36.1,4.5,0.3,1.6,6.5,1.3,0.9,4.8,0.4,0.9,3.4,"shooting1",1.02646452334627
